CustomerID,TransactionDate,TransactionAmount,Name,Email,Gender,Age,City,MaritalStatus,NumChildren,JoinDate
CUST10506,2023-05-18,1222.9,Elakshi Bedi,oiyengar@aurora.info,Female,53,Chennai,Divorced,1,2021-02-01
CUST10704,2024-05-31,941.55,Aradhya Shanker,urvirajan@gmail.com,Male,19,Bangalore,Divorced,0,2023-11-16
CUST10010,2024-12-12,331.94,Kashvi Goda,nirvi89@hotmail.com,Not Disclosed,73,Ahmedabad,Single,2,2022-04-18
CUST10213,2025-01-08,474.38,Fateh Balakrishnan,shenoysamiha@bassi.com,Not Disclosed,74,Jaipur,Widowed,0,2023-05-27
CUST10615,2021-09-05,1912.87,Vanya Dada,samairachaudhry@hotmail.com,Female,71,Jaipur,Divorced,2,2020-12-04
CUST10806,2024-10-03,2568.19,Kiara Goda,dguha@bal.org,Female,20,Mumbai,Married,2,2024-05-22
CUST10370,2024-10-22,981.58,Abram Swamy,kardhruv@gmail.com,Female,69,Mumbai,Single,4,2024-07-13
CUST10696,2023-09-17,2171.25,Faiyaz Sarin,omannan@hotmail.com,Not Disclosed,71,Delhi,Married,1,2022-06-27
CUST10804,2024-08-09,783.95,Prisha Singhal,ezachariah@yahoo.com,Female,32,Bangalore,Single,2,2023-12-03
CUST10347,2023-12-04,32.82,Seher Rege,kimaya71@yogi-dutta.biz,Male,47,Mumbai,Married,3,2022-10-29
CUST10487,2024-11-24,740.97,Anaya Vig,aayushbhatt@yahoo.com,Female,28,Jaipur,Divorced,1,2024-02-04
CUST10816,2022-10-27,1681.28,Divit Varkey,zarakale@yahoo.com,Male,64,Bangalore,Divorced,3,2020-10-27
CUST10025,2024-05-16,64.08,Shayak Kala,pari16@gera.net,Female,49,Chennai,Widowed,1,2024-01-10
CUST10075,2025-06-30,151.93,Amira Lall,vanyabiswas@kannan.biz,Female,29,Jaipur,Married,1,2023-02-25
CUST10202,2021-09-13,646.71,Saira Doctor,sawhneyrenee@hotmail.com,Female,52,Jaipur,Married,0,2021-06-20
CUST10235,2025-02-14,1276.11,Ranbir Gokhale,mahika42@yahoo.com,Not Disclosed,25,Ahmedabad,Divorced,0,2024-07-08
CUST10093,2024-03-01,526.33,Shalv Gara,iben@hotmail.com,Male,34,Pune,Single,2,2022-09-17
CUST10743,2024-11-11,811.05,Vihaan Bawa,shrayvarkey@chahal.org,Female,75,Lucknow,Widowed,0,2020-12-08
CUST10138,2025-04-18,1221.68,Inaaya  Mall,alia22@mann.com,Female,50,Delhi,Widowed,0,2023-05-11
CUST10239,2024-05-24,970.99,Ivan Rajagopalan,trivedisamaira@yahoo.com,Male,56,Pune,Single,0,2024-02-09
CUST10240,2025-01-05,1464.81,Advika Dani,kanttara@yahoo.com,Not Disclosed,75,Hyderabad,Married,1,2024-01-26
CUST10526,2022-11-03,333.28,Shanaya Jhaveri,lalabhamini@balay.com,Male,30,Bangalore,Married,4,2021-04-09
CUST10838,2025-05-19,1427.27,Aarna Barad,trishabalan@hotmail.com,Not Disclosed,47,Bangalore,Widowed,1,2023-11-02
CUST10589,2025-05-18,359.25,Madhup Zacharia,rramaswamy@hotmail.com,Not Disclosed,51,Kolkata,Single,1,2024-07-27
CUST10534,2023-09-07,1778.64,Romil Deshmukh,vartyneysa@gola-baria.com,Male,51,Pune,Married,2,2023-03-27
CUST10356,2023-03-06,1648.11,Ivana Handa,pkata@seth.com,Female,39,Chennai,Single,2,2021-09-23
CUST10362,2025-04-07,2026.73,Samaira Din,soodvihaan@hotmail.com,Not Disclosed,41,Mumbai,Single,2,2023-12-05
CUST10110,2024-11-20,2055.98,Raunak Sahni,bathaarush@desai-kata.com,Male,72,Kolkata,Widowed,1,2022-05-13
CUST10132,2022-05-01,648.68,Dhanush Boase,saira31@hotmail.com,Not Disclosed,64,Delhi,Widowed,4,2022-02-10
CUST10963,2025-04-27,1497.06,Jivin Kunda,divyanshsetty@srivastava-gole.com,Female,25,Lucknow,Divorced,2,2020-11-03
CUST10151,2022-09-01,1133.48,Neysa Barad,ysinha@krishnamurthy.com,Not Disclosed,28,Lucknow,Widowed,1,2021-01-14
CUST10485,2025-05-27,1267.03,Aaina Madan,swamymiraya@hotmail.com,Female,26,Bangalore,Divorced,0,2022-12-29
CUST10520,2021-05-24,1338.72,Aaina Kade,divijdayal@gmail.com,Female,56,Lucknow,Married,0,2021-01-18
CUST10610,2024-05-03,469.6,Chirag Kadakia,dishani02@yahoo.com,Male,22,Delhi,Single,1,2024-02-28
CUST10492,2024-02-17,786.8,Zoya Chahal,chahalryan@sachdev.com,Not Disclosed,24,Delhi,Widowed,0,2023-11-06
CUST10245,2022-10-13,920.09,Raunak Samra,talwarshlok@kala.net,Not Disclosed,46,Ahmedabad,Single,0,2021-11-20
CUST10785,2023-11-21,1153.24,Arnav Jhaveri,sairasandal@gmail.com,Male,67,Hyderabad,Widowed,3,2023-09-06
CUST10964,2024-03-19,572.59,Rania Manne,hridaan82@gmail.com,Male,73,Hyderabad,Divorced,0,2021-05-04
CUST10477,2024-07-18,1181.37,Pari Kala,himmatbanik@gmail.com,Not Disclosed,41,Mumbai,Divorced,2,2022-04-29
CUST10849,2021-08-22,1193.18,Mohanlal Chandra,tiyasidhu@gola.com,Male,51,Mumbai,Single,4,2021-03-13
CUST10161,2022-03-31,2841.06,Abram Borde,mamooty31@luthra.net,Male,32,Hyderabad,Divorced,1,2021-10-05
CUST10161,2023-01-30,245.29,Abram Borde,mamooty31@luthra.net,Male,32,Hyderabad,Divorced,1,2021-10-05
CUST10133,2023-02-01,2562.69,Aayush Kurian,godazaina@hotmail.com,Male,58,Ahmedabad,Single,1,2021-12-21
CUST10133,2023-07-13,203.59,Aayush Kurian,godazaina@hotmail.com,Male,58,Ahmedabad,Single,1,2021-12-21
CUST10049,2023-12-14,1874.63,Neelofar Choudhary,singhdiya@vyas.net,Male,38,Lucknow,Widowed,3,2022-01-03
CUST10927,2024-10-27,726.29,Stuvan Sarraf,damini60@yahoo.com,Female,66,Delhi,Single,0,2023-07-14
CUST10809,2025-04-23,472.89,Nitya Rege,rajuseher@ramesh.com,Female,48,Lucknow,Married,2,2024-04-03
CUST10931,2025-05-30,291.85,Raghav Baral,obhalla@sridhar.com,Male,66,Jaipur,Widowed,2,2021-11-20
CUST10242,2023-01-06,490.69,Ahana  Sagar,yakshitkaul@dugar.com,Not Disclosed,75,Jaipur,Married,2,2021-07-27
CUST10756,2022-11-22,1995.36,Shlok Hans,wkhalsa@hotmail.com,Female,39,Lucknow,Divorced,2,2020-09-14
CUST10597,2024-02-11,2338.6,Advika Lad,zarasekhon@srivastava.com,Female,63,Lucknow,Widowed,1,2022-07-22
CUST10037,2021-12-06,470.19,Taran Baria,shettyalia@gmail.com,Male,32,Mumbai,Widowed,0,2021-06-03
CUST10373,2022-01-03,364.86,Umang Date,miraya28@rana.com,Male,32,Delhi,Married,4,2021-09-28
CUST10175,2023-12-08,1641.72,Keya Krishna,zbatra@upadhyay.com,Not Disclosed,62,Jaipur,Single,3,2022-07-27
CUST10076,2023-08-26,776.23,Saanvi Chauhan,beramanikya@yahoo.com,Male,41,Delhi,Divorced,0,2021-08-06
CUST10244,2022-08-05,440.86,Diya Majumdar,elakshirandhawa@hotmail.com,Not Disclosed,60,Chennai,Divorced,0,2022-07-26
CUST10061,2025-05-29,570.78,Aarav Bhatia,tgill@hotmail.com,Not Disclosed,68,Kolkata,Single,1,2023-10-20
CUST10991,2024-05-12,1359.19,Kavya Kant,chareshani@saraf-kanda.com,Female,24,Hyderabad,Divorced,2,2024-05-08
CUST10147,2024-02-08,690.28,Bhavin Garde,inaaya-rout@kohli.com,Female,73,Lucknow,Divorced,2,2023-04-11
CUST10228,2024-06-11,575.74,Manikya Singh,trishachawla@bumb.com,Female,31,Pune,Widowed,2,2021-10-02
CUST10898,2025-03-23,979.08,Mehul Batra,alishacherian@yahoo.com,Female,40,Jaipur,Widowed,1,2020-10-30
CUST10976,2023-10-21,1162.63,Armaan Aurora,xuppal@krishna.org,Female,46,Mumbai,Divorced,2,2023-08-19
CUST10485,2023-10-14,719.54,Aaina Madan,swamymiraya@hotmail.com,Female,26,Bangalore,Divorced,0,2022-12-29
CUST10811,2023-06-27,126.74,Lakshay Chopra,zainrau@kannan-gandhi.com,Male,67,Pune,Married,1,2020-11-14
CUST10525,2024-01-09,1920.32,Pranay Gaba,inaaya-bala@dugar.com,Female,38,Jaipur,Divorced,3,2020-11-02
CUST10708,2024-02-10,326.52,Rati Rau,alia06@gmail.com,Not Disclosed,38,Bangalore,Single,2,2023-09-21
CUST10435,2025-06-14,2403.93,Samar Sama,mshenoy@yahoo.com,Not Disclosed,37,Chennai,Divorced,1,2020-10-04
CUST10620,2025-01-26,1132.25,Divyansh Balakrishnan,irahegde@hotmail.com,Male,28,Mumbai,Widowed,0,2024-01-19
CUST10233,2023-09-14,323.32,Shaan Chowdhury,ojas47@yahoo.com,Male,53,Hyderabad,Widowed,1,2020-08-27
CUST10068,2025-06-25,486.68,Diya Bawa,goeldarshit@hotmail.com,Male,45,Kolkata,Divorced,1,2020-10-07
CUST10068,2022-09-22,807.27,Diya Bawa,goeldarshit@hotmail.com,Male,45,Kolkata,Divorced,1,2020-10-07
CUST10907,2025-07-03,610.13,Shaan Boase,xmann@agarwal.com,Male,55,Chennai,Married,0,2023-10-05
CUST10159,2023-04-12,145.91,Zara Chaudhry,taran24@hotmail.com,Female,25,Lucknow,Married,0,2022-04-04
CUST10887,2022-10-30,1006.1,Raghav Setty,fbhargava@yahoo.com,Not Disclosed,33,Bangalore,Widowed,2,2021-09-09
CUST10388,2023-05-05,937.72,Lakshay Dewan,damini94@doctor-deo.com,Not Disclosed,54,Jaipur,Widowed,1,2022-10-16
CUST10501,2025-07-22,1800.27,Amani Wali,rati94@dubey.info,Male,43,Jaipur,Widowed,3,2024-04-06
CUST10529,2024-01-02,228.01,Dhanuk Gokhale,samaira55@yahoo.com,Not Disclosed,62,Chennai,Married,0,2023-10-22
CUST10095,2024-10-23,3445.86,Shray Bhatnagar,doctoryasmin@loke.com,Not Disclosed,26,Lucknow,Married,0,2020-12-27
CUST10563,2021-07-11,1171.2,Tanya Khalsa,mehulbains@yahoo.com,Female,67,Pune,Widowed,1,2021-04-15
CUST10657,2023-11-21,2035.62,Navya Boase,mallickrati@khatri.net,Not Disclosed,49,Mumbai,Widowed,3,2022-06-05
CUST10616,2023-01-16,396.82,Diya Buch,navya49@sanghvi.com,Not Disclosed,18,Pune,Divorced,3,2021-04-09
CUST10872,2024-09-06,886.3,Onkar Halder,ygupta@gmail.com,Female,40,Ahmedabad,Widowed,0,2022-07-25
CUST10541,2025-02-10,546.08,Reyansh Chaudry,advik45@iyengar.com,Male,30,Delhi,Married,0,2022-02-26
CUST10110,2024-09-21,1867.03,Raunak Sahni,bathaarush@desai-kata.com,Male,72,Kolkata,Widowed,1,2022-05-13
CUST10361,2023-04-09,1413.35,Hridaan Swamy,ptata@gmail.com,Not Disclosed,44,Chennai,Divorced,3,2022-04-18
CUST10053,2025-05-06,643.41,Eshani Bath,deolsara@gmail.com,Female,74,Jaipur,Widowed,2,2023-09-05
CUST10189,2020-12-05,1218.18,Arhaan Butala,agrawalmanikya@gmail.com,Not Disclosed,48,Delhi,Married,2,2020-08-19
CUST10517,2024-06-18,818.53,Farhan Hari,bhavin87@yahoo.com,Not Disclosed,73,Kolkata,Married,2,2024-04-29
CUST10997,2023-06-08,1156.88,Mahika Uppal,vdalal@yahoo.com,Female,70,Ahmedabad,Married,3,2023-01-27
CUST10147,2024-06-28,221.03,Bhavin Garde,inaaya-rout@kohli.com,Female,73,Lucknow,Divorced,2,2023-04-11
CUST10373,2023-01-17,1132.25,Umang Date,miraya28@rana.com,Male,32,Delhi,Married,4,2021-09-28
CUST10491,2024-03-09,1492.83,Ivana Manne,dmandal@kapadia.net,Not Disclosed,46,Chennai,Married,0,2021-06-18
CUST10234,2022-02-19,538.64,Ishaan Ravel,bhardwajadah@yahoo.com,Not Disclosed,24,Jaipur,Widowed,2,2020-08-16
CUST10414,2022-09-23,137.0,Rania Ghose,xtailor@gmail.com,Male,74,Delhi,Married,0,2021-07-05
CUST10550,2023-03-02,1484.3,Divyansh Baria,sandhukeya@hotmail.com,Male,41,Bangalore,Married,0,2022-12-15
CUST10747,2024-09-06,604.14,Jayesh Agarwal,ymadan@yahoo.com,Female,23,Jaipur,Divorced,0,2022-12-28
CUST10952,2024-05-17,645.92,Anay Kala,tiwarijayant@dash.org,Female,38,Chennai,Widowed,0,2023-04-06
CUST10552,2023-09-05,628.85,Advika Issac,eramakrishnan@venkataraman-bera.com,Not Disclosed,45,Delhi,Widowed,1,2021-11-07
CUST10651,2023-07-13,435.47,Bhamini Shroff,faiyaz72@yahoo.com,Male,73,Kolkata,Married,0,2022-05-27
CUST10642,2025-03-10,823.81,Shaan Gokhale,samravivaan@gmail.com,Male,69,Mumbai,Married,1,2021-06-13
CUST10439,2024-01-16,1739.96,Kismat Kashyap,deolyasmin@hotmail.com,Not Disclosed,58,Bangalore,Married,0,2023-08-01
CUST10079,2024-04-05,1357.04,Yakshit Dada,wgulati@gmail.com,Not Disclosed,75,Ahmedabad,Married,1,2020-12-23
CUST10803,2024-01-02,1008.55,Kimaya Din,korpalishita@zacharia.org,Male,24,Hyderabad,Divorced,0,2023-05-13
CUST10141,2022-08-09,786.21,Amira Aurora,xdevi@yahoo.com,Female,56,Ahmedabad,Married,1,2022-03-10
CUST10874,2025-05-11,1767.38,Piya Kulkarni,valatarini@gmail.com,Not Disclosed,45,Lucknow,Divorced,0,2023-09-08
CUST10457,2024-07-19,1039.53,Jivika Kamdar,aaryahikohli@rajagopal.com,Female,23,Lucknow,Married,2,2024-05-31
CUST10518,2022-07-09,554.97,Samar Tiwari,jmannan@hotmail.com,Female,32,Chennai,Widowed,4,2020-10-18
CUST10199,2022-08-15,191.05,Shalv Bhasin,vanyasant@jayaraman-ramanathan.com,Not Disclosed,49,Lucknow,Divorced,2,2021-06-17
CUST10081,2022-11-17,305.55,Kiara Bhakta,bajajabram@varughese.com,Male,69,Hyderabad,Widowed,0,2021-12-23
CUST10864,2025-07-09,591.36,Samaira Agate,uchhabra@krishnamurthy-sodhi.com,Male,55,Chennai,Divorced,2,2021-10-04
CUST10234,2020-09-09,1419.56,Ishaan Ravel,bhardwajadah@yahoo.com,Not Disclosed,24,Jaipur,Widowed,2,2020-08-16
CUST10556,2023-05-27,580.64,Manjari Boase,tarabora@dani.com,Not Disclosed,57,Chennai,Single,0,2021-02-13
CUST10868,2024-04-26,264.46,Rhea Kohli,prisha47@gmail.com,Male,21,Mumbai,Married,2,2023-10-09
CUST10242,2023-03-18,2564.15,Ahana  Sagar,yakshitkaul@dugar.com,Not Disclosed,75,Jaipur,Married,2,2021-07-27
CUST10450,2024-11-15,879.7,Shalv Sunder,kalekaira@yahoo.com,Male,32,Ahmedabad,Single,0,2021-07-22
CUST10950,2024-10-25,1810.61,Vedika Dave,mamootysani@boase.com,Female,28,Ahmedabad,Divorced,1,2022-11-22
CUST10479,2021-12-24,479.41,Raunak Borde,vdhaliwal@dora.net,Female,66,Chennai,Married,0,2021-09-18
CUST10310,2024-06-18,1125.08,Heer Edwin,sahaanya@yahoo.com,Not Disclosed,24,Pune,Single,4,2021-11-23
CUST10686,2024-10-29,79.32,Advika Dhawan,jraja@yahoo.com,Female,25,Hyderabad,Married,0,2022-06-14
CUST10006,2022-12-27,3136.42,Khushi Wadhwa,craja@yahoo.com,Female,61,Hyderabad,Widowed,2,2021-11-12
CUST10122,2020-11-26,501.78,Rohan Sidhu,diyadevan@sastry-dasgupta.biz,Female,54,Ahmedabad,Widowed,1,2020-10-24
CUST10966,2025-06-25,1384.38,Dhanuk Kala,jivin73@shanker-tata.org,Female,53,Lucknow,Single,1,2021-12-10
CUST10195,2024-06-04,70.1,Jivika Singhal,onkar40@hotmail.com,Female,35,Chennai,Single,1,2024-01-22
CUST10960,2024-02-07,1022.85,Uthkarsh Sawhney,doraanahi@hotmail.com,Not Disclosed,50,Delhi,Widowed,1,2021-07-05
CUST10808,2022-07-27,823.26,Anahita Buch,esastry@arya.com,Female,57,Hyderabad,Divorced,3,2022-01-20
CUST10647,2021-09-14,78.47,Shlok Golla,dhanush08@yahoo.com,Male,48,Bangalore,Single,2,2021-08-11
CUST10004,2023-07-10,2554.74,Shray D’Alia,bdhillon@toor-mall.com,Male,55,Delhi,Divorced,0,2022-12-04
CUST10137,2023-02-28,1151.97,Anika Bhatnagar,sharmaumang@gmail.com,Female,49,Bangalore,Widowed,1,2022-10-30
CUST10703,2022-08-03,1277.26,Myra Jain,suraranbir@gmail.com,Not Disclosed,65,Pune,Married,0,2021-05-30
CUST10514,2023-12-14,296.77,Ayesha Kari,kismatgill@barman.com,Not Disclosed,30,Lucknow,Married,0,2023-07-13
CUST10974,2023-01-23,94.16,Elakshi Joshi,indrans87@hotmail.com,Female,26,Hyderabad,Widowed,0,2022-12-30
CUST10307,2023-10-14,215.73,Amani Barman,ghosetiya@gmail.com,Male,50,Hyderabad,Widowed,0,2021-08-21
CUST10713,2023-09-02,113.36,Saira Talwar,sumerkeer@yahoo.com,Not Disclosed,46,Delhi,Widowed,1,2021-01-14
CUST10911,2023-09-26,482.58,Samaira Ben,kaulojas@yahoo.com,Not Disclosed,52,Mumbai,Married,3,2022-04-09
CUST10331,2025-04-05,184.02,Khushi Koshy,hyohannan@sabharwal.info,Female,34,Lucknow,Single,0,2020-09-07
CUST10719,2025-07-27,1963.59,Nirvaan Saxena,parinaaz84@yogi.com,Male,67,Kolkata,Widowed,3,2024-07-23
CUST10324,2024-04-25,855.5,Inaaya  Hayer,choprakartik@yahoo.com,Male,19,Kolkata,Widowed,1,2021-02-17
CUST10154,2021-02-21,337.09,Jayant Guha,aaryahidalal@kuruvilla.com,Female,33,Delhi,Married,2,2020-11-24
CUST10675,2024-01-24,109.23,Bhavin Yadav,rsetty@keer.info,Not Disclosed,51,Bangalore,Single,2,2022-10-03
CUST10024,2023-09-24,634.07,Dishani Krish,manjari64@brar.com,Male,48,Chennai,Married,3,2022-03-26
CUST10848,2024-08-24,1201.11,Abram Kala,ishita93@yahoo.com,Female,19,Lucknow,Widowed,1,2024-02-21
CUST10641,2023-07-03,504.19,Jayan Dixit,zoya79@kumar.com,Female,64,Lucknow,Widowed,2,2021-10-14
CUST10981,2025-01-20,391.52,Siya Sunder,myra62@saha.info,Male,53,Ahmedabad,Single,0,2024-07-06
CUST10118,2023-12-22,365.95,Parinaaz Rout,qbhatia@din-sanghvi.net,Female,68,Bangalore,Divorced,1,2023-12-02
CUST10870,2025-03-26,1605.6,Ojas Saini,tarinisankar@bera-kar.com,Not Disclosed,75,Ahmedabad,Single,2,2023-12-12
CUST10917,2025-07-13,457.11,Tanya Lanka,zaina72@hotmail.com,Female,36,Delhi,Single,2,2023-07-26
CUST10269,2023-07-22,1573.25,Ela Chandra,talwarzaina@verma.com,Not Disclosed,26,Mumbai,Single,0,2020-10-02
CUST10365,2023-12-01,387.74,Indranil Upadhyay,hdevan@yahoo.com,Male,75,Ahmedabad,Widowed,0,2023-09-20
CUST10299,2024-08-19,656.53,Neelofar Bawa,hchaudhry@yahoo.com,Male,27,Mumbai,Widowed,1,2021-07-23
CUST10129,2025-04-30,2161.74,Mannat Choudhary,ranbirsangha@vasa.org,Not Disclosed,37,Bangalore,Widowed,2,2024-01-26
CUST10411,2023-10-15,1263.62,Mahika Sem,seherkalita@yahoo.com,Female,66,Delhi,Widowed,0,2023-10-13
CUST10476,2025-07-05,1788.46,Ela Tara,nishith22@sathe-walia.com,Female,53,Jaipur,Widowed,0,2024-06-12
CUST10519,2024-09-11,2422.88,Diya Bail,kartik53@hotmail.com,Female,60,Bangalore,Single,1,2021-07-06
CUST10876,2025-05-04,1423.69,Aaryahi Dutt,zroy@hotmail.com,Female,22,Lucknow,Married,1,2024-06-13
CUST10329,2024-10-30,1349.77,Keya Dash,yuvaan56@hotmail.com,Not Disclosed,36,Delhi,Divorced,0,2022-02-20
CUST10145,2025-07-23,681.44,Aarna Wable,nirvi09@yahoo.com,Not Disclosed,63,Jaipur,Divorced,1,2024-06-21
CUST10942,2024-07-22,1366.28,Inaaya  Tailor,shaansachar@chanda.com,Not Disclosed,42,Hyderabad,Divorced,2,2022-01-18
CUST10164,2023-09-09,1394.5,Pari Luthra,vaibhavboase@chaudhuri-sahota.biz,Male,20,Mumbai,Single,3,2023-02-02
CUST10331,2024-05-27,947.66,Khushi Koshy,hyohannan@sabharwal.info,Female,34,Lucknow,Single,0,2020-09-07
CUST10199,2022-12-29,1935.65,Shalv Bhasin,vanyasant@jayaraman-ramanathan.com,Not Disclosed,49,Lucknow,Divorced,2,2021-06-17
CUST10204,2023-10-03,975.31,Lavanya Bhalla,aaryahi04@gmail.com,Male,67,Kolkata,Single,2,2022-08-28
CUST10169,2021-12-30,1239.41,Saanvi Bhasin,esaini@rana.com,Female,75,Mumbai,Single,1,2021-08-28
CUST10429,2024-08-09,1161.66,Miraan Lad,upadhyayneysa@sabharwal.com,Not Disclosed,45,Hyderabad,Single,2,2022-06-06
CUST10282,2024-03-04,301.75,Raghav Rao,rchoudhary@yahoo.com,Female,43,Lucknow,Widowed,0,2023-02-08
CUST10348,2025-02-09,1025.13,Riaan Barman,wmand@kale-savant.biz,Female,48,Mumbai,Single,4,2024-07-22
CUST10612,2023-12-05,2224.56,Hunar Dugar,mdeshpande@yahoo.com,Female,72,Bangalore,Divorced,3,2022-07-02
CUST10234,2024-02-04,1767.84,Ishaan Ravel,bhardwajadah@yahoo.com,Not Disclosed,24,Jaipur,Widowed,2,2020-08-16
CUST10723,2023-12-28,824.06,Mamooty Sur,bakshilavanya@gmail.com,Male,69,Ahmedabad,Married,2,2021-04-05
CUST10795,2023-12-19,527.3,Armaan Bala,charvikaran@kumar.com,Female,61,Mumbai,Single,1,2021-07-24
CUST10588,2024-05-13,623.99,Yuvraj  Bhandari,fbala@gmail.com,Male,32,Ahmedabad,Married,2,2021-09-05
CUST10794,2024-12-27,138.37,Trisha Sampath,zarasangha@venkataraman-gandhi.net,Not Disclosed,54,Kolkata,Single,0,2021-03-19
CUST10726,2023-07-01,519.49,Shayak Agrawal,msen@gmail.com,Female,33,Hyderabad,Single,0,2023-03-12
CUST10338,2024-09-27,428.24,Shray Shah,kannandrishya@hegde.com,Not Disclosed,28,Jaipur,Married,3,2024-03-06
CUST10598,2021-10-17,383.07,Tejas Choudhury,xgola@bahl.com,Female,71,Mumbai,Widowed,3,2021-07-14
CUST10027,2024-01-30,818.17,Kismat Kulkarni,shayak51@yahoo.com,Male,69,Hyderabad,Married,1,2023-10-21
CUST10329,2024-10-29,2026.64,Keya Dash,yuvaan56@hotmail.com,Not Disclosed,36,Delhi,Divorced,0,2022-02-20
CUST10845,2023-01-27,735.95,Gatik Seshadri,raghav15@yahoo.com,Female,38,Kolkata,Married,2,2021-01-01
CUST10360,2024-10-18,1995.39,Jivika Wadhwa,somanivana@jayaraman.com,Male,55,Delhi,Widowed,1,2023-09-14
CUST10654,2025-01-05,1117.43,Arnav Boase,vardaniya56@gmail.com,Female,34,Kolkata,Divorced,1,2022-01-28
CUST10835,2023-07-10,625.24,Kimaya Sarraf,kohliumang@yahoo.com,Not Disclosed,55,Delhi,Widowed,2,2023-06-26
CUST10715,2025-04-21,1337.19,Nirvaan Sagar,urvi22@kashyap.com,Not Disclosed,56,Kolkata,Divorced,0,2024-03-20
CUST10620,2024-07-18,595.9,Divyansh Balakrishnan,irahegde@hotmail.com,Male,28,Mumbai,Widowed,0,2024-01-19
CUST10716,2024-05-10,1190.1,Romil Shah,fkapoor@bala.biz,Not Disclosed,20,Bangalore,Divorced,1,2024-04-04
CUST10622,2024-06-10,889.76,Jivin Subramanian,stuvan73@hotmail.com,Female,50,Pune,Divorced,0,2024-06-07
CUST10485,2024-11-26,46.75,Aaina Madan,swamymiraya@hotmail.com,Female,26,Bangalore,Divorced,0,2022-12-29
CUST10322,2025-05-16,2244.82,Ela Bal,madhupdutta@yahoo.com,Male,54,Bangalore,Widowed,1,2022-10-23
CUST10766,2024-04-28,1037.31,Emir Kata,mannshaan@hotmail.com,Female,53,Mumbai,Divorced,0,2022-02-01
CUST10770,2024-04-22,573.8,Hansh Balasubramanian,singhalahana@yahoo.com,Female,28,Ahmedabad,Divorced,2,2023-11-28
CUST10589,2024-11-07,974.4,Madhup Zacharia,rramaswamy@hotmail.com,Not Disclosed,51,Kolkata,Single,1,2024-07-27
CUST10724,2024-03-10,895.55,Abram Tak,mannatguha@yahoo.com,Female,42,Ahmedabad,Single,0,2020-08-07
CUST10356,2021-12-21,935.86,Ivana Handa,pkata@seth.com,Female,39,Chennai,Single,2,2021-09-23
CUST10024,2025-01-03,147.79,Dishani Krish,manjari64@brar.com,Male,48,Chennai,Married,3,2022-03-26
CUST10539,2023-03-16,751.21,Anay Mani,stak@gmail.com,Male,45,Chennai,Divorced,3,2020-12-01
CUST10788,2022-03-22,3233.86,Manikya Choudhary,xbobal@goda-raju.net,Male,57,Ahmedabad,Widowed,2,2021-10-05
CUST10003,2023-11-03,1507.51,Vaibhav Sankar,bseshadri@choudhry.info,Male,62,Pune,Divorced,2,2022-11-17
CUST10482,2024-01-28,1907.01,Prerak Shere,reyanshkumer@yahoo.com,Male,74,Lucknow,Single,1,2023-03-30
CUST10932,2023-03-22,218.65,Nakul Babu,lagan31@gmail.com,Female,37,Pune,Married,0,2022-11-03
CUST10242,2022-07-20,187.2,Ahana  Sagar,yakshitkaul@dugar.com,Not Disclosed,75,Jaipur,Married,2,2021-07-27
CUST10746,2024-02-02,1578.57,Jayesh Gandhi,nehmatwalla@bhakta-gade.org,Male,49,Jaipur,Married,1,2023-08-17
CUST10454,2025-01-04,1010.39,Shalv Agrawal,zain23@sastry-kumar.org,Female,30,Kolkata,Single,0,2021-01-30
CUST10711,2024-08-27,679.7,Miraan Shah,joshiishita@choudhury-mallick.com,Male,66,Jaipur,Divorced,3,2023-01-12
CUST10603,2022-05-14,1482.72,Dhanush Edwin,mbath@kannan.com,Not Disclosed,19,Jaipur,Single,2,2020-12-05
CUST10617,2023-04-06,591.56,Tiya Chauhan,lbhatti@agarwal-chand.com,Male,27,Hyderabad,Married,0,2022-05-18
CUST10449,2023-10-27,694.96,Samaira Chopra,walishalv@bassi-bhat.net,Female,38,Lucknow,Widowed,0,2021-10-01
CUST10415,2025-07-19,271.81,Jivika Chanda,pihudash@bhasin.net,Male,45,Mumbai,Single,0,2022-03-08
CUST10232,2023-01-23,272.34,Lavanya Dutt,agara@deep.com,Male,71,Mumbai,Single,1,2021-12-06
CUST10864,2024-02-06,922.3,Samaira Agate,uchhabra@krishnamurthy-sodhi.com,Male,55,Chennai,Divorced,2,2021-10-04
CUST10366,2022-01-25,1254.24,Oorja Sunder,dborra@srinivas.com,Female,53,Ahmedabad,Married,0,2020-08-11
CUST10611,2025-07-28,140.23,Indrajit Mahal,priyanshmadan@kothari.org,Female,37,Delhi,Widowed,2,2022-08-21
CUST10818,2024-11-02,93.61,Zara Cheema,mannevidur@yahoo.com,Female,21,Kolkata,Married,0,2020-09-13
CUST10193,2024-04-27,914.23,Shayak Bansal,ratikurian@yahoo.com,Not Disclosed,22,Mumbai,Divorced,2,2024-02-04
CUST10372,2023-12-02,1218.76,Nayantara Salvi,goswamirhea@batta-kale.com,Not Disclosed,60,Jaipur,Widowed,0,2021-07-11
CUST10574,2024-11-01,1132.27,Shayak Raj,jayantgill@shere.com,Female,64,Jaipur,Single,1,2022-08-17
CUST10664,2024-12-02,1917.17,Aarav Singhal,ananddhanuk@srinivasan-golla.biz,Male,38,Jaipur,Married,0,2023-05-31
