CustomerID,Name,Email,Gender,Age,City,MaritalStatus,NumChildren,JoinDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST10548,Inaaya  Baria,samiha81@hotmail.com,Not Disclosed,41,Lucknow,Single,1,2021-12-05,13,17,19975.7,4,1,2,412,Other
CUST10549,Zeeshan Batra,bbava@mallick.com,Male,58,Delhi,Widowed,4,2023-01-02,64,22,21075.49,2,3,2,232,At Risk
CUST10550,Divyansh Baria,sandhukeya@hotmail.com,Male,41,Bangalore,Married,0,2022-12-15,77,27,27790.88,2,4,4,244,At Risk
CUST10551,Zeeshan Sanghvi,jhaverineelofar@yahoo.com,Female,58,Mumbai,Widowed,0,2023-04-24,57,20,19818.31,2,2,2,222,Lost Customers
CUST10552,Advika Issac,eramakrishnan@venkataraman-bera.com,Not Disclosed,45,Delhi,Widowed,1,2021-11-07,27,20,23023.15,3,2,3,323,Other
CUST10553,Prerak Sahni,sridharivan@sahni.com,Not Disclosed,24,Bangalore,Widowed,2,2021-10-03,13,37,35846.25,4,5,5,455,Loyal Customers
CUST10554,Ishaan Kade,kaleira@hotmail.com,Not Disclosed,44,Hyderabad,Widowed,1,2022-01-04,2,20,15361.02,5,2,1,521,Other
CUST10555,Parinaaz Hora,birnakul@kibe.com,Not Disclosed,38,Pune,Single,0,2022-04-14,40,22,24450.46,3,3,4,334,Other
CUST10556,Manjari Boase,tarabora@dani.com,Not Disclosed,57,Chennai,Single,0,2021-02-13,27,27,22419.6,3,4,3,343,Other
CUST10557,Lakshit Konda,anaya68@gmail.com,Male,74,Hyderabad,Single,2,2024-07-05,9,20,20179.88,5,2,2,522,Other
CUST10558,Rhea Gupta,sodhieshani@yahoo.com,Not Disclosed,23,Mumbai,Widowed,3,2022-05-12,7,25,24174.97,5,4,3,543,Loyal Customers
CUST10559,Aaryahi Dave,wmander@gour.com,Male,23,Ahmedabad,Widowed,2,2021-01-13,45,22,21259.74,2,3,2,232,At Risk
CUST10560,Riya Gill,agopal@hotmail.com,Not Disclosed,45,Jaipur,Divorced,1,2024-04-20,25,30,33199.47,3,5,5,355,Big Spenders
CUST10561,Charvi Guha,thakeraradhya@singh-dalia.com,Male,60,Lucknow,Single,0,2022-09-23,19,27,31260.4,4,4,5,445,Loyal Customers
CUST10562,Dhanuk Sehgal,obhat@karpe.com,Not Disclosed,48,Pune,Married,0,2020-08-28,6,23,19145.15,5,3,2,532,Other
CUST10563,Tanya Khalsa,mehulbains@yahoo.com,Female,67,Pune,Widowed,1,2021-04-15,69,16,15543.01,2,1,1,211,Lost Customers
CUST10564,Inaaya  Malhotra,nirvaan04@yahoo.com,Female,50,Bangalore,Widowed,1,2023-05-02,41,18,19895.95,3,1,2,312,Other
CUST10565,Kiaan Chana,davejayan@yahoo.com,Not Disclosed,55,Bangalore,Divorced,1,2021-03-17,60,22,20021.5,2,3,2,232,At Risk
CUST10566,Shanaya Sodhi,zwalia@batra.com,Not Disclosed,43,Kolkata,Widowed,1,2023-03-30,163,16,19702.72,1,1,2,112,Lost Customers
CUST10567,Mehul Agarwal,irastogi@hans-borde.com,Not Disclosed,32,Ahmedabad,Single,0,2023-02-21,50,22,23612.49,2,3,3,233,At Risk
CUST10568,Aarav Vora,onkarchhabra@aggarwal.com,Male,49,Delhi,Divorced,0,2022-01-12,94,19,15812.0,1,2,1,121,Lost Customers
CUST10569,Raunak Choudhry,ramakrishnanindrajit@chakraborty.biz,Female,68,Jaipur,Divorced,0,2024-03-22,12,16,14672.46,4,1,1,411,Other
CUST10570,Advika Dyal,granganathan@sathe-dhar.org,Not Disclosed,26,Pune,Single,1,2021-03-29,144,29,30538.07,1,5,5,155,Big Spenders
CUST10571,Nirvaan Bhandari,gcontractor@yahoo.com,Not Disclosed,54,Chennai,Divorced,0,2021-02-12,230,22,23517.22,1,3,3,133,At Risk
CUST10572,Oorja Dua,navya64@andra.com,Male,52,Hyderabad,Divorced,2,2024-07-27,3,29,30455.41,5,5,5,555,Best Customers
CUST10573,Bhavin Gade,badalaniruddh@dasgupta-aurora.com,Male,68,Pune,Divorced,0,2022-09-16,18,22,21276.72,4,3,2,432,Other
CUST10574,Shayak Raj,jayantgill@shere.com,Female,64,Jaipur,Single,1,2022-08-17,26,21,22792.88,3,2,3,323,Other
CUST10575,Kartik Kashyap,nghose@hotmail.com,Male,24,Chennai,Widowed,0,2021-03-10,103,23,20804.21,1,3,2,132,At Risk
CUST10576,Nishith Dada,dhruvsetty@lal-goyal.com,Female,51,Chennai,Single,0,2024-04-04,8,23,17731.35,5,3,1,531,Other
CUST10577,Nishith Mall,zoya12@hotmail.com,Male,57,Delhi,Single,0,2021-02-03,19,18,15729.6,4,1,1,411,Other
CUST10578,Anahi Bir,kalladevansh@bose-mangal.com,Not Disclosed,37,Hyderabad,Married,1,2022-04-21,120,23,23728.62,1,3,3,133,At Risk
CUST10579,Onkar Ramachandran,gbhargava@hotmail.com,Male,73,Hyderabad,Single,1,2024-07-05,2,23,24865.74,5,3,4,534,Other
CUST10580,Anya Sahni,khushiganesan@gmail.com,Not Disclosed,71,Lucknow,Widowed,0,2022-02-07,64,25,19595.85,2,4,2,242,At Risk
CUST10581,Shaan Ray,sahotayuvaan@dyal-swamy.com,Male,36,Lucknow,Married,0,2023-03-30,37,26,28350.1,3,4,5,345,Big Spenders
CUST10582,Lagan Grover,jivika00@hotmail.com,Not Disclosed,34,Mumbai,Single,1,2023-04-05,43,19,19920.72,2,2,2,222,Lost Customers
CUST10583,Amani Krish,onkar92@bhargava-dutt.com,Female,71,Pune,Widowed,1,2022-07-11,33,26,23355.49,3,4,3,343,Other
CUST10584,Kiaan Sibal,acherian@kunda.com,Male,29,Hyderabad,Single,3,2022-01-10,28,27,22445.21,3,4,3,343,Other
CUST10585,Aniruddh Hans,nghose@issac.com,Female,72,Kolkata,Divorced,3,2024-04-28,19,24,28453.03,4,3,5,435,Big Spenders
CUST10586,Tanya Chaudhry,xgulati@hotmail.com,Not Disclosed,27,Bangalore,Married,0,2023-10-29,30,28,24996.27,3,5,4,354,Other
CUST10587,Ivana Viswanathan,anay68@bora-chada.org,Male,41,Delhi,Widowed,1,2021-12-04,2,24,25311.36,5,3,4,534,Other
CUST10588,Yuvraj  Bhandari,fbala@gmail.com,Male,32,Ahmedabad,Married,2,2021-09-05,17,17,17384.76,4,1,1,411,Other
CUST10589,Madhup Zacharia,rramaswamy@hotmail.com,Not Disclosed,51,Kolkata,Single,1,2024-07-27,2,23,19556.47,5,3,2,532,Other
CUST10590,Taimur Saxena,yuvraj-biswas@gmail.com,Not Disclosed,75,Lucknow,Single,1,2024-02-06,2,26,27265.04,5,4,4,544,Loyal Customers
CUST10591,Misha Seth,kanavmander@mander.com,Female,67,Ahmedabad,Married,2,2023-06-25,14,27,23548.72,4,4,3,443,Loyal Customers
CUST10592,Trisha Chawla,kundashamik@hotmail.com,Not Disclosed,58,Kolkata,Single,2,2024-07-25,63,21,21528.53,2,2,3,223,Lost Customers
CUST10593,Stuvan Sahni,stuvansoman@yahoo.com,Female,47,Jaipur,Single,0,2023-10-16,22,23,22820.48,4,3,3,433,Other
CUST10594,Anahita Bhatt,divij78@yahoo.com,Female,59,Delhi,Divorced,2,2020-11-16,23,17,14673.51,4,1,1,411,Other
CUST10595,Devansh Karnik,preraksarraf@hotmail.com,Female,30,Jaipur,Divorced,0,2022-03-07,29,24,28613.32,3,4,5,345,Big Spenders
CUST10596,Vardaniya Lalla,wdani@hotmail.com,Male,49,Lucknow,Single,0,2024-06-20,1,24,16789.79,5,4,1,541,Loyal Customers
CUST10597,Advika Lad,zarasekhon@srivastava.com,Female,63,Lucknow,Widowed,1,2022-07-22,144,19,19349.46,1,2,2,122,Lost Customers
CUST10598,Tejas Choudhury,xgola@bahl.com,Female,71,Mumbai,Widowed,3,2021-07-14,29,24,21105.84,3,4,2,342,Other
CUST10599,Shray Sahota,diya47@gmail.com,Male,45,Bangalore,Single,0,2022-03-24,22,18,17156.22,4,1,1,411,Other
CUST10600,Ivana Desai,aaryahimallick@hotmail.com,Not Disclosed,45,Delhi,Married,1,2020-10-19,76,30,24352.04,2,5,3,253,At Risk
CUST10601,Nirvaan Dewan,rhayre@vala.org,Female,56,Kolkata,Divorced,1,2023-12-16,19,23,22498.58,4,3,3,433,Other
CUST10602,Zain Choudhury,gbhat@vaidya-mane.net,Male,38,Bangalore,Divorced,3,2022-08-22,24,23,21378.57,3,3,3,333,Other
CUST10603,Dhanush Edwin,mbath@kannan.com,Not Disclosed,19,Jaipur,Single,2,2020-12-05,109,20,15887.32,1,2,1,121,Lost Customers
CUST10604,Chirag Sundaram,bhaminibhatnagar@kota.com,Female,34,Delhi,Divorced,0,2023-06-29,60,13,12536.37,2,1,1,211,Lost Customers
CUST10605,Inaaya  Ravel,varmamishti@mammen.com,Male,44,Kolkata,Single,1,2020-08-15,92,12,16138.39,1,1,1,111,Lost Customers
CUST10606,Hrishita Sama,shethvaibhav@bhatti.biz,Not Disclosed,26,Jaipur,Widowed,1,2020-09-19,42,23,22397.9,3,3,3,333,Other
CUST10607,Lavanya Sood,shaan36@yahoo.com,Male,50,Mumbai,Widowed,2,2022-12-08,37,22,23266.59,3,3,3,333,Other
CUST10608,Tara Wason,sacharnitara@hotmail.com,Female,56,Delhi,Married,2,2020-11-05,402,20,21884.45,1,2,3,123,Lost Customers
CUST10609,Romil Setty,zahuja@sagar.com,Female,23,Ahmedabad,Single,1,2024-06-26,65,21,18714.42,2,2,2,222,Lost Customers
CUST10610,Chirag Kadakia,dishani02@yahoo.com,Male,22,Delhi,Single,1,2024-02-28,5,23,22279.89,5,3,3,533,Other
CUST10611,Indrajit Mahal,priyanshmadan@kothari.org,Female,37,Delhi,Widowed,2,2022-08-21,2,28,24531.18,5,5,4,554,Loyal Customers
CUST10612,Hunar Dugar,mdeshpande@yahoo.com,Female,72,Bangalore,Divorced,3,2022-07-02,5,22,23820.03,5,3,3,533,Other
CUST10613,Renee Zacharia,aptemadhav@hotmail.com,Male,38,Lucknow,Married,4,2023-02-03,11,28,28177.51,4,5,5,455,Loyal Customers
CUST10614,Manjari Samra,wmallick@gmail.com,Not Disclosed,67,Hyderabad,Divorced,4,2021-07-10,1,17,13111.06,5,1,1,511,New Customers
CUST10615,Vanya Dada,samairachaudhry@hotmail.com,Female,71,Jaipur,Divorced,2,2020-12-04,69,23,21038.27,2,3,2,232,At Risk
CUST10616,Diya Buch,navya49@sanghvi.com,Not Disclosed,18,Pune,Divorced,3,2021-04-09,119,32,31208.46,1,5,5,155,Big Spenders
CUST10617,Tiya Chauhan,lbhatti@agarwal-chand.com,Male,27,Hyderabad,Married,0,2022-05-18,41,29,32881.78,3,5,5,355,Big Spenders
CUST10618,Trisha Chopra,zainadara@yahoo.com,Female,30,Bangalore,Married,2,2021-09-13,51,25,19407.46,2,4,2,242,At Risk
CUST10619,Zeeshan Mangal,chadakeya@gmail.com,Not Disclosed,22,Chennai,Widowed,3,2024-05-14,35,18,21559.69,3,1,3,313,Other
CUST10620,Divyansh Balakrishnan,irahegde@hotmail.com,Male,28,Mumbai,Widowed,0,2024-01-19,21,22,20337.14,4,3,2,432,Other
CUST10621,Khushi Singhal,drishyatank@krish.com,Male,62,Ahmedabad,Married,2,2022-02-08,45,30,33635.49,2,5,5,255,Big Spenders
CUST10622,Jivin Subramanian,stuvan73@hotmail.com,Female,50,Pune,Divorced,0,2024-06-07,38,16,12896.12,3,1,1,311,Other
CUST10623,Sana Contractor,nakul64@dalal.info,Male,70,Hyderabad,Single,1,2023-07-28,134,14,16212.51,1,1,1,111,Lost Customers
CUST10624,Zara Chaudhuri,azad33@hotmail.com,Not Disclosed,70,Jaipur,Widowed,0,2024-04-24,9,16,16533.53,5,1,1,511,New Customers
CUST10625,Gatik Magar,gkala@rama-karnik.com,Male,47,Kolkata,Single,0,2021-03-27,165,24,21189.38,1,4,2,142,At Risk
CUST10626,Biju Hayre,adahlall@kumer.net,Male,37,Hyderabad,Divorced,3,2023-12-17,117,28,28290.13,1,5,5,155,Big Spenders
CUST10627,Suhana Grover,rravi@kumar-sunder.com,Female,40,Ahmedabad,Divorced,0,2023-02-21,17,20,21236.11,4,2,2,422,Other
CUST10628,Aaina Saini,dhanukvarma@basak.biz,Male,58,Pune,Single,0,2021-11-26,76,25,22541.4,2,4,3,243,At Risk
CUST10629,Bhamini Rege,hegdeshray@yahoo.com,Female,46,Ahmedabad,Single,0,2023-09-22,28,18,15593.1,3,1,1,311,Other
CUST10630,Zeeshan Chaudry,mehul22@sahni-vohra.net,Male,30,Mumbai,Married,2,2024-06-30,6,22,20283.27,5,3,2,532,Other
CUST10631,Manjari Mannan,tsandal@yahoo.com,Male,57,Lucknow,Single,1,2024-05-25,7,22,16194.66,5,3,1,531,Other
CUST10632,Pranay Comar,vsharma@gmail.com,Not Disclosed,19,Jaipur,Married,2,2023-09-13,5,28,31576.39,5,5,5,555,Best Customers
CUST10633,Yasmin Soni,nishithgoda@sehgal.info,Male,71,Jaipur,Single,0,2023-01-13,16,30,30800.47,4,5,5,455,Loyal Customers
CUST10634,Ojas Ahuja,hridaan51@gmail.com,Male,19,Bangalore,Divorced,3,2023-10-13,16,22,18866.87,4,3,2,432,Other
CUST10635,Yakshit Rana,hcherian@tak.com,Male,51,Jaipur,Divorced,0,2022-03-21,76,24,29768.69,2,4,5,245,Big Spenders
CUST10636,Anahita Som,buchtanya@gmail.com,Male,52,Ahmedabad,Divorced,0,2022-03-20,47,16,16537.71,2,1,1,211,Lost Customers
CUST10637,Bhavin Mandal,tanyakrish@yahoo.com,Not Disclosed,42,Kolkata,Widowed,0,2024-06-05,49,23,20622.71,2,3,2,232,At Risk
CUST10638,Lavanya Balasubramanian,anvidey@hotmail.com,Male,66,Pune,Widowed,0,2021-06-07,143,20,19509.19,1,2,2,122,Lost Customers
CUST10639,Dishani Sharaf,brahmbhattkartik@gmail.com,Not Disclosed,31,Jaipur,Single,1,2021-05-02,149,18,16082.87,1,1,1,111,Lost Customers
CUST10640,Aaina Saran,neelofararora@dhillon-kumer.com,Female,27,Hyderabad,Divorced,1,2024-02-21,33,21,23559.63,3,2,3,323,Other
CUST10641,Jayan Dixit,zoya79@kumar.com,Female,64,Lucknow,Widowed,2,2021-10-14,8,28,28951.6,5,5,5,555,Best Customers
CUST10642,Shaan Gokhale,samravivaan@gmail.com,Male,69,Mumbai,Married,1,2021-06-13,142,24,22796.35,1,4,3,143,At Risk
CUST10643,Indrans Goda,arnavsaraf@yahoo.com,Not Disclosed,42,Jaipur,Divorced,1,2021-03-30,24,19,16071.88,3,2,1,321,Other
CUST10644,Shray Ghose,nakuljohal@balay.com,Male,30,Ahmedabad,Widowed,4,2022-07-15,12,30,26997.56,4,5,4,454,Loyal Customers
CUST10645,Shamik Rau,korpalrenee@yahoo.com,Not Disclosed,19,Lucknow,Divorced,0,2022-11-07,10,13,12004.05,5,1,1,511,New Customers
CUST10646,Aarna Hari,jhanvi63@samra.com,Not Disclosed,65,Jaipur,Married,0,2021-02-20,375,25,21739.28,1,4,3,143,At Risk
CUST10647,Shlok Golla,dhanush08@yahoo.com,Male,48,Bangalore,Single,2,2021-08-11,3,25,23233.06,5,4,3,543,Loyal Customers
CUST10648,Baiju Golla,manjarirout@hotmail.com,Female,74,Ahmedabad,Single,0,2021-03-30,55,31,32054.27,2,5,5,255,Big Spenders
CUST10649,Abram Khare,bsodhi@gmail.com,Male,71,Mumbai,Widowed,1,2020-10-03,26,29,33119.41,3,5,5,355,Big Spenders
CUST10650,Ehsaan Dara,manikya01@gmail.com,Male,70,Hyderabad,Widowed,2,2022-04-20,10,25,21513.15,5,4,3,543,Loyal Customers
CUST10651,Bhamini Shroff,faiyaz72@yahoo.com,Male,73,Kolkata,Married,0,2022-05-27,157,21,18382.13,1,2,2,122,Lost Customers
CUST10652,Khushi Madan,dixitkiaan@yahoo.com,Female,50,Pune,Widowed,1,2021-11-27,102,29,26380.56,1,5,4,154,At Risk
CUST10653,Tanya Agarwal,ebhakta@yahoo.com,Female,45,Lucknow,Married,2,2022-07-20,24,19,18189.23,3,2,2,322,Other
CUST10654,Arnav Boase,vardaniya56@gmail.com,Female,34,Kolkata,Divorced,1,2022-01-28,17,20,18645.46,4,2,2,422,Other
CUST10655,Anahita Trivedi,kismatcontractor@yahoo.com,Not Disclosed,32,Kolkata,Single,0,2024-04-03,4,20,18436.4,5,2,2,522,Other
CUST10656,Inaaya  Issac,tara19@venkatesh-bumb.org,Not Disclosed,58,Chennai,Single,0,2021-04-08,66,27,23431.77,2,4,3,243,At Risk
CUST10657,Navya Boase,mallickrati@khatri.net,Not Disclosed,49,Mumbai,Widowed,3,2022-06-05,18,28,31941.74,4,5,5,455,Loyal Customers
CUST10658,Azad Yogi,rswamy@hotmail.com,Not Disclosed,59,Hyderabad,Widowed,1,2021-02-19,74,28,24166.19,2,5,3,253,At Risk
CUST10659,Onkar Mane,ela59@gmail.com,Male,74,Chennai,Single,0,2024-04-21,24,23,20372.5,3,3,2,332,Other
CUST10660,Madhup Kothari,samaira31@hotmail.com,Not Disclosed,51,Lucknow,Divorced,0,2021-05-04,53,30,31340.24,2,5,5,255,Big Spenders
CUST10661,Drishya Som,anvi72@samra.net,Male,45,Ahmedabad,Widowed,2,2021-09-05,1,22,22575.08,5,3,3,533,Other
CUST10662,Badal Mangal,chirag89@gmail.com,Female,65,Kolkata,Single,4,2024-06-11,1,18,15678.99,5,1,1,511,New Customers
CUST10663,Hunar Sangha,myra39@yahoo.com,Female,25,Ahmedabad,Divorced,0,2023-02-03,93,22,17384.0,1,3,1,131,At Risk
CUST10664,Aarav Singhal,ananddhanuk@srinivasan-golla.biz,Male,38,Jaipur,Married,0,2023-05-31,42,21,15592.0,3,2,1,321,Other
CUST10665,Aarush Taneja,dasbiju@yahoo.com,Not Disclosed,23,Bangalore,Widowed,1,2021-05-16,49,19,14124.56,2,2,1,221,Lost Customers
CUST10666,Umang Majumdar,olal@sharma.info,Not Disclosed,70,Pune,Widowed,2,2021-01-19,195,22,18803.96,1,3,2,132,At Risk
CUST10667,Anahita Dalal,kalitakismat@hotmail.com,Male,54,Pune,Single,3,2023-04-06,213,17,16455.95,1,1,1,111,Lost Customers
CUST10668,Shray Kurian,vivaankothari@yahoo.com,Male,21,Mumbai,Divorced,0,2022-03-05,50,14,15743.57,2,1,1,211,Lost Customers
CUST10669,Biju Jani,prishabora@yahoo.com,Female,29,Jaipur,Widowed,2,2022-02-22,36,29,27169.03,3,5,4,354,Other
CUST10670,Ayesha Jhaveri,walitejas@yahoo.com,Not Disclosed,39,Mumbai,Widowed,3,2021-05-21,37,16,14649.88,3,1,1,311,Other
CUST10671,Vardaniya Sheth,saanviroy@gmail.com,Male,72,Hyderabad,Divorced,2,2022-02-12,111,34,39763.52,1,5,5,155,Big Spenders
CUST10672,Badal Sha,shamik01@gmail.com,Not Disclosed,21,Mumbai,Widowed,1,2024-04-16,15,16,14824.69,4,1,1,411,Other
CUST10673,Samar Cheema,achaudhary@bhatti-dugal.org,Female,27,Bangalore,Married,0,2021-02-27,6,19,21166.77,5,2,2,522,Other
CUST10674,Anay Mangat,babusiya@johal.com,Male,29,Chennai,Single,1,2021-05-09,78,20,21250.83,1,2,2,122,Lost Customers
CUST10675,Bhavin Yadav,rsetty@keer.info,Not Disclosed,51,Bangalore,Single,2,2022-10-03,78,29,28631.71,1,5,5,155,Big Spenders
CUST10676,Jivika Garg,manikya03@chauhan.biz,Male,70,Ahmedabad,Widowed,0,2023-04-29,74,25,31814.14,2,4,5,245,Big Spenders
CUST10677,Myra Bhatt,aradhyavohra@raj.com,Male,56,Kolkata,Widowed,1,2023-10-12,9,26,24491.39,5,4,4,544,Loyal Customers
CUST10678,Veer Kapadia,ramachandranzara@yahoo.com,Female,35,Pune,Divorced,1,2023-06-29,55,27,23609.4,2,4,3,243,At Risk
CUST10679,Trisha Balan,jayant89@bandi-shere.com,Male,23,Pune,Widowed,0,2023-04-15,26,27,23396.93,3,4,3,343,Other
CUST10680,Rasha Tak,inaaya-ray@gmail.com,Female,28,Jaipur,Married,0,2020-12-10,22,17,17161.31,4,1,1,411,Other
CUST10681,Hunar Krishna,nityasoman@randhawa.com,Female,65,Pune,Divorced,4,2021-11-30,49,22,19884.08,2,3,2,232,At Risk
CUST10682,Tanya Madan,rbajwa@hotmail.com,Not Disclosed,47,Kolkata,Widowed,0,2020-11-01,8,21,22836.18,5,2,3,523,Other
CUST10683,Amira Karan,taimur71@balay-chahal.com,Female,52,Jaipur,Married,0,2023-05-01,22,23,29468.39,4,3,5,435,Big Spenders
CUST10684,Kashvi Hora,indranskohli@ghosh.info,Not Disclosed,22,Ahmedabad,Widowed,0,2023-10-17,29,29,24484.94,3,5,4,354,Other
CUST10685,Saira Venkatesh,divit41@bhardwaj.net,Not Disclosed,34,Pune,Single,0,2023-02-10,196,19,18089.59,1,2,1,121,Lost Customers
CUST10686,Advika Dhawan,jraja@yahoo.com,Female,25,Hyderabad,Married,0,2022-06-14,62,22,17468.920000000002,2,3,1,231,At Risk
CUST10687,Dhanuk Thaker,mandervivaan@hotmail.com,Male,29,Delhi,Single,1,2023-01-19,50,22,23117.41,2,3,3,233,At Risk
CUST10688,Keya Sachdeva,gatik94@yahoo.com,Not Disclosed,59,Pune,Single,0,2021-02-15,70,19,17971.02,2,2,1,221,Lost Customers
CUST10689,Vidur Madan,isandal@bail-sanghvi.com,Male,51,Pune,Married,1,2021-07-08,221,21,22525.14,1,2,3,123,Lost Customers
CUST10690,Shayak Baria,iben@gmail.com,Female,25,Chennai,Divorced,3,2023-11-03,43,18,29243.81,2,1,5,215,Big Spenders
CUST10691,Anahi Jani,bbadami@hegde.org,Not Disclosed,42,Ahmedabad,Single,0,2022-08-23,110,15,17465.64,1,1,1,111,Lost Customers
CUST10692,Mannat Ranganathan,uthkarshbala@rout.info,Not Disclosed,46,Jaipur,Divorced,4,2023-06-20,19,24,24359.38,4,4,4,444,Loyal Customers
CUST10693,Drishya Tank,zaina23@hotmail.com,Female,63,Kolkata,Divorced,0,2020-08-04,22,22,21159.38,4,3,2,432,Other
CUST10694,Nitara Chaudhry,urvi74@yahoo.com,Male,39,Chennai,Widowed,0,2022-06-13,22,22,22082.65,4,3,3,433,Other
CUST10695,Oorja Bassi,lmangal@dara.com,Not Disclosed,68,Chennai,Married,0,2021-04-05,34,27,24610.36,3,4,4,344,Other
CUST10696,Faiyaz Sarin,omannan@hotmail.com,Not Disclosed,71,Delhi,Married,1,2022-06-27,37,30,40035.48,3,5,5,355,Big Spenders
CUST10697,Manikya Bhalla,kdass@dora.com,Not Disclosed,32,Chennai,Married,2,2020-12-24,46,30,31834.3,2,5,5,255,Big Spenders
CUST10698,Nirvaan Kale,ebandi@jayaraman-shankar.net,Female,28,Bangalore,Widowed,1,2023-02-22,29,15,15353.75,3,1,1,311,Other
CUST10699,Renee Bhat,tripathipriyansh@yahoo.com,Female,63,Mumbai,Single,0,2023-01-11,21,27,23599.96,4,4,3,443,Loyal Customers
CUST10700,Divij Magar,hayrepari@yahoo.com,Male,27,Hyderabad,Widowed,1,2024-03-13,5,17,19200.63,5,1,2,512,Other
CUST10701,Siya Sampath,qbail@sandal-hayre.biz,Not Disclosed,35,Kolkata,Divorced,3,2024-07-23,17,29,21017.69,4,5,2,452,Loyal Customers
CUST10702,Riya Sandhu,devanshkrish@cheema-bera.info,Female,23,Lucknow,Single,2,2022-07-01,101,21,24844.72,1,2,4,124,Lost Customers
CUST10703,Myra Jain,suraranbir@gmail.com,Not Disclosed,65,Pune,Married,0,2021-05-30,55,21,23938.16,2,2,3,223,Lost Customers
CUST10704,Aradhya Shanker,urvirajan@gmail.com,Male,19,Bangalore,Divorced,0,2023-11-16,12,23,25490.21,4,3,4,434,Other
CUST10705,Dishani Guha,mahalarnav@yahoo.com,Female,43,Jaipur,Divorced,2,2023-09-27,60,18,20825.95,2,1,2,212,Lost Customers
CUST10706,Anahita Buch,sacharrohan@hotmail.com,Not Disclosed,34,Jaipur,Widowed,3,2023-08-07,22,22,22626.21,4,3,3,433,Other
CUST10707,Mannat Lala,arhaan71@gmail.com,Not Disclosed,43,Pune,Married,0,2021-10-26,18,22,19681.27,4,3,2,432,Other
CUST10708,Rati Rau,alia06@gmail.com,Not Disclosed,38,Bangalore,Single,2,2023-09-21,15,19,20574.71,4,2,2,422,Other
CUST10709,Shray Chaudhry,nirvaanbiswas@gmail.com,Female,58,Mumbai,Divorced,1,2021-10-30,11,23,21982.81,4,3,3,433,Other
CUST10710,Divit Toor,saksham79@ram.biz,Not Disclosed,73,Mumbai,Widowed,1,2024-02-18,13,31,25599.91,4,5,4,454,Loyal Customers
CUST10711,Miraan Shah,joshiishita@choudhury-mallick.com,Male,66,Jaipur,Divorced,3,2023-01-12,77,19,19527.1,2,2,2,222,Lost Customers
CUST10712,Yuvraj  Sundaram,hanshkamdar@gmail.com,Not Disclosed,68,Kolkata,Single,1,2023-02-10,49,17,13125.9,2,1,1,211,Lost Customers
CUST10713,Saira Talwar,sumerkeer@yahoo.com,Not Disclosed,46,Delhi,Widowed,1,2021-01-14,107,23,27701.45,1,3,4,134,At Risk
CUST10714,Khushi Vasa,prerakbanik@hotmail.com,Male,72,Lucknow,Single,0,2023-11-05,12,16,13656.35,4,1,1,411,Other
CUST10715,Nirvaan Sagar,urvi22@kashyap.com,Not Disclosed,56,Kolkata,Divorced,0,2024-03-20,70,24,21794.46,2,4,3,243,At Risk
CUST10716,Romil Shah,fkapoor@bala.biz,Not Disclosed,20,Bangalore,Divorced,1,2024-04-04,4,31,30340.3,5,5,5,555,Best Customers
CUST10717,Neysa Sengupta,ranbir25@hotmail.com,Not Disclosed,44,Bangalore,Widowed,2,2024-01-06,4,26,25772.54,5,4,4,544,Loyal Customers
CUST10718,Divij Shukla,ratigopal@gmail.com,Not Disclosed,69,Lucknow,Divorced,2,2024-03-05,1,21,23920.64,5,2,3,523,Other
CUST10719,Nirvaan Saxena,parinaaz84@yogi.com,Male,67,Kolkata,Widowed,3,2024-07-23,3,23,28344.0,5,3,5,535,Big Spenders
CUST10720,Veer Sahni,tellaaarav@chakraborty.com,Female,28,Pune,Widowed,1,2024-06-30,4,35,35168.68,5,5,5,555,Best Customers
CUST10721,Drishya Biswas,advikavala@hotmail.com,Not Disclosed,75,Bangalore,Single,2,2022-02-28,7,22,23759.26,5,3,3,533,Other
CUST10722,Renee Khatri,nirvi21@bhavsar.biz,Not Disclosed,43,Ahmedabad,Widowed,1,2020-12-23,49,27,27985.49,2,4,5,245,Big Spenders
CUST10723,Mamooty Sur,bakshilavanya@gmail.com,Male,69,Ahmedabad,Married,2,2021-04-05,16,19,12865.45,4,2,1,421,Other
CUST10724,Abram Tak,mannatguha@yahoo.com,Female,42,Ahmedabad,Single,0,2020-08-07,2,24,27372.26,5,4,4,544,Loyal Customers
CUST10725,Umang Ranganathan,waglezoya@hotmail.com,Male,25,Delhi,Widowed,3,2021-03-17,12,20,21723.2,4,2,3,423,Other
CUST10726,Shayak Agrawal,msen@gmail.com,Female,33,Hyderabad,Single,0,2023-03-12,8,22,21731.94,5,3,3,533,Other
CUST10727,Anahita Dada,chokshikismat@boase.com,Male,70,Delhi,Single,1,2020-09-01,115,26,26903.26,1,4,4,144,At Risk
CUST10728,Elakshi Lal,alishababu@chahal.com,Male,20,Ahmedabad,Widowed,0,2023-08-14,16,18,18860.99,4,1,2,412,Other
CUST10729,Dishani Contractor,grewaljayan@salvi.net,Female,25,Mumbai,Widowed,4,2024-03-26,36,6,5052.6900000000005,3,1,1,311,Other
CUST10730,Shray Sheth,kiara31@bail.net,Not Disclosed,57,Hyderabad,Married,1,2021-08-15,69,20,21032.57,2,2,2,222,Lost Customers
